prompt_idx,feature_id,layer,effect_size,abs_effect_size,sign_flipped,baseline_logit_diff,intervened_logit_diff,relative_effect,community,grad_attr_sign,frequency_pdt,mean_activation_pdt,mean_abs_grad_attr_pdt,position_role,is_circuit_feature,is_global_alpha_discrim,is_global_beta_discrim,role_label,prompt_id,prompt_short,level,level_label,group_id,cue_label,cue_type,relation_type,concept_route,latent_state_target,correct_answer,difficulty,inference_steps,wording_variant,semantic_equiv_group,contrastive_pair_id,contrastive_role,is_anchor,is_kw_variant,is_auxiliary,keyword_free,has_alpha_keyword,has_beta_keyword,is_uniquely_determining,baseline_sign_diff,sign_correct,hard_correct
28,L24_F163125,24,-1.0625,1.0625,False,6.875,5.8125,0.1545454543206611,,,,,,,,,,,p0028,"In classical electrodynamics, Maxwell's equations predict electromagnetic waves;",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,7.348634243011475,True,True
29,L24_F163125,24,-0.484375,0.484375,False,4.0625,3.578125,0.1192307689372781,,,,,,,,,,,p0029,"Unlike the neutron, which atomic particle is electrically charged and negative? ",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,5.568205118179321,True,True
30,L24_F163125,24,-0.875,0.875,False,7.03125,6.15625,0.1244444442674568,,,,,,,,,,,p0030,Proton therapy for cancer treatment directs beams of positively charged nuclear ,AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,5.5498552322387695,True,True
31,L24_F163125,24,0.03125,0.03125,False,7.5,7.53125,0.0041666666611111,,,,,,,,,,,p0031,What is the negatively charged particle that surrounds the atomic nucleus? Answe,AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,6.376568794250488,True,True
32,L24_F163125,24,-1.625,1.625,False,4.25,2.625,0.3823529402768166,,,,,,,,,,,p0032,Which constituent of an atom carries a single unit of negative electrical charge,AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,5.218399524688721,True,True
33,L24_F163125,24,-1.46875,1.46875,False,7.4375,5.96875,0.1974789913311206,,,,,,,,,,,p0033,Which massive particle in the nucleus is positively charged? Answer:,AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,1.815616607666016,True,True
34,L24_F163125,24,-0.5,0.5,False,7.0625,6.5625,0.0707964600767483,,,,,,,,,,,p0034,"In cavity QED, a single massless electromagnetic force carrier is trapped betwee",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,3.021859169006348,True,True
35,L24_F163125,24,-0.9375,0.9375,False,8.3125,7.375,0.1127819547515405,,,,,,,,,,,p0035,"In quantum key distribution, single discrete electromagnetic packets carry quant",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,1.570777416229248,True,True
36,L24_F163125,24,-1.3125,1.3125,False,5.53125,4.21875,0.2372881351642248,,,,,,,,,,,p0036,Which particle in the nucleus binds protons together via the strong force withou,AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,5.15888261795044,True,True
37,L24_F163125,24,-1.46875,1.46875,False,7.875,6.40625,0.186507936271101,,,,,,,,,,,p0037,"In prompt fission, several fast neutral particles are released per fission event",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,8.100372314453125,True,True
38,L24_F163125,24,0.875,0.875,False,-0.9375,-0.0625,0.933333323377778,,,,,,,,,,,p0038,"In muon-catalysed fusion, muons help bring two light nuclei together; the neutra",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,1.147639274597168,True,True
39,L24_F163125,24,-2.5,2.5,False,6.125,3.625,0.4081632646397334,,,,,,,,,,,p0039,Neutrons add to atomic mass without changing the element; which positively charg,AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,5.914346694946289,True,True
40,L24_F163125,24,-1.046875,1.046875,False,3.921875,2.875,0.2669322702357105,,,,,,,,,,,p0040,"Unlike the muon (a lepton), which stable, positively charged baryon constitutes ",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,-0.431004524230957,False,False
41,L24_F163125,24,0.4375,0.4375,False,6.5625,7.0,0.0666666665650793,,,,,,,,,,,p0041,Which atomic particle orbits the nucleus and is negatively charged? Answer:,AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,5.4742701053619385,True,True
42,L24_F163125,24,-0.9375,0.9375,False,9.5,8.5625,0.0986842104224376,,,,,,,,,,,p0042,"In field emission microscopy, a strong electric field extracts negatively charge",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,8.923805713653564,True,True
43,L24_F163125,24,0.125,0.125,False,-0.9375,-0.8125,0.1333333319111111,,,,,,,,,,,p0043,"In inverse Compton scattering, a low-energy discrete electromagnetic packet gain",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,-0.2746038436889648,False,False
44,L24_F163125,24,-1.53125,1.53125,False,8.75,7.21875,0.1749999997999999,,,,,,,,,,,p0044,"In the r-process (rapid neutron capture), neutral nuclear particles are absorbed",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,8.656316995620728,True,True
45,L24_F163125,24,-3.625,3.625,False,4.25,0.625,0.8529411744636678,,,,,,,,,,,p0045,"When a nucleus has too few neutral particles relative to protons, it undergoes p",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,5.502025127410889,True,True
46,L24_F163125,24,0.0625,0.0625,False,10.625,10.6875,0.0058823529356401,,,,,,,,,,,p0046,Which uncharged particle makes up atomic nuclei alongside protons? Answer:,AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,10.304442882537842,True,True
47,L24_F163125,24,-1.875,1.875,False,5.6875,3.8125,0.3296703290906895,,,,,,,,,,,p0047,"Unlike the massive carriers of the weak force, which zero-mass carrier transmits",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,4.064589500427246,True,True
48,L24_F163125,24,-1.65625,1.65625,False,8.5,6.84375,0.1948529409472318,,,,,,,,,,,p0048,"Unlike the muon (which is unstable and heavier), which stable, negatively charge",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,10.01410150527954,True,True
49,L24_F163125,24,-4.0625,4.0625,False,6.625,2.5625,0.613207546244215,,,,,,,,,,,p0049,Which particle represents a single quantum of electromagnetic energy? Answer:,AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,1.8889589309692385,True,True
50,L24_F163125,24,-7.9375,7.9375,False,9.875,1.9375,0.8037974675404582,,,,,,,,,,,p0050,"While adding a proton would change the element entirely, adding which neutral nu",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,11.935192227363586,True,True
51,L24_F163125,24,-1.4375,1.4375,False,8.0625,6.625,0.1782945734222702,,,,,,,,,,,p0051,"The periodic table organises elements by atomic number, which counts a specific ",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,4.032049179077148,True,True
52,L24_F163125,24,-1.625,1.625,False,7.5,5.875,0.2166666663777778,,,,,,,,,,,p0052,"In beta-plus decay, a proton converts to a neutral nuclear particle, increasing ",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,6.254312992095947,True,True
53,L24_F163125,24,-1.90625,1.90625,False,6.6875,4.78125,0.2850467285457245,,,,,,,,,,,p0053,Which zero-mass particle is the force carrier of electromagnetism? Answer:,AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,0.4686808586120605,True,False
54,L24_F163125,24,-2.875,2.875,False,7.5,4.625,0.3833333328222222,,,,,,,,,,,p0054,Ionic compounds form when one atom donates negatively charged particles to anoth,AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,7.245920181274414,True,True
55,L24_F163125,24,-1.5625,1.5625,False,5.90625,4.34375,0.2645502641023488,,,,,,,,,,,p0055,Lightning discharges when negatively charged particles accumulate in storm cloud,AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,7.225979804992676,True,True
56,L24_F163125,24,-2.375,2.375,False,10.625,8.25,0.2235294115543252,,,,,,,,,,,p0056,The atomic nucleus contains positively charged particles and electrically neutra,AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,6.782783508300781,True,True
57,L24_F163125,24,-1.6875,1.6875,False,9.125,7.4375,0.1849315066466504,,,,,,,,,,,p0057,Spontaneous fission of heavy elements releases neutral particles that play a rol,AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,8.965892791748047,True,True
58,L24_F163125,24,-2.6875,2.6875,False,4.6875,2.0,0.5733333321102222,,,,,,,,,,,p0058,"In the photoelectric effect, each massless electromagnetic force carrier either ",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,1.757591724395752,True,True
59,L24_F163125,24,-1.5,1.5,False,4.25,2.75,0.3529411756401384,,,,,,,,,,,p0059,"While the neutrino is nearly massless and carries weak force signals, which mass",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,6.046154975891113,True,True
60,L24_F163125,24,-1.5,1.5,False,6.21875,4.71875,0.2412060297628847,,,,,,,,,,,p0060,Alpha particles consist of two positively charged nuclear particles and two neut,AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,3.865948677062988,True,True
61,L24_F163125,24,-3.59375,3.59375,False,4.03125,0.4375,0.8914728660056487,,,,,,,,,,,p0061,Carbon-12 has six protons and six neutral nuclear particles in its nucleus. What,AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,6.376859664916992,True,True
62,L24_F163125,24,-3.71875,3.71875,True,2.90625,-0.8125,1.2795698880702973,,,,,,,,,,,p0062,Medical X-ray imaging works because a beam of discrete electromagnetic energy pa,AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,0.0760307312011718,True,False
63,L24_F163125,24,-2.6875,2.6875,False,4.96875,2.28125,0.5408805020560895,,,,,,,,,,,p0063,"When a hydrogen atom transitions from n=2 to n=1, it emits a single discrete pac",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,5.349544048309326,True,True
64,L24_F163125,24,-1.8125,1.8125,False,3.3125,1.5,0.5471698096689214,,,,,,,,,,,p0064,"In particle physics detectors, the lightest stable positive track in a magnetic ",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,3.6801772117614746,True,True
65,L24_F163125,24,-2.34375,2.34375,False,4.59375,2.25,0.5102040805220047,,,,,,,,,,,p0065,Solar panels convert electromagnetic energy into electricity; the energy arrives,AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,1.403585433959961,True,True
66,L24_F163125,24,-1.15625,1.15625,False,5.15625,4.0,0.2242424238075298,,,,,,,,,,,p0066,"In linear accelerators (linacs), positively charged nuclear particles are accele",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,2.306405067443848,True,True
67,L24_F163125,24,-1.3125,1.3125,False,6.59375,5.28125,0.1990521323995417,,,,,,,,,,,p0067,"Unlike the gluon (which carries the strong force and is confined), which massles",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,6.598482608795166,True,True
68,L24_F163125,24,-0.875,0.875,False,12.0625,11.1875,0.0725388600434911,,,,,,,,,,,p0068,"In a nuclear bomb, a supercritical mass allows neutral particles from fission to",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,10.458972930908203,True,True
69,L24_F163125,24,-0.6875,0.6875,False,3.0,2.3125,0.2291666659027778,,,,,,,,,,,p0069,"In a photomultiplier tube, a single incoming discrete electromagnetic packet tri",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,1.3583693504333496,True,True
70,L24_F163125,24,-0.859375,0.859375,False,2.359375,1.5,0.3642384090522346,,,,,,,,,,,p0070,"Unlike the photon which mediates forces, which positively charged matter particl",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,1.2872700691223145,True,True
71,L24_F163125,24,-1.78125,1.78125,False,6.71875,4.9375,0.2651162786751758,,,,,,,,,,,p0071,Moseley showed that atomic number equals the number of positively charged partic,AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,2.8666486740112305,True,True
72,L24_F163125,24,-3.5625,3.5625,False,5.96875,2.40625,0.5968586377434829,,,,,,,,,,,p0072,Protons are confined to the nucleus; which negatively charged particle exists in,AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,7.279839515686035,True,True
73,L24_F163125,24,-1.21875,1.21875,False,6.84375,5.625,0.1780821915206105,,,,,,,,,,,p0073,"Unlike the massless photon (which has no charge and no mass), which neutral part",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,7.00533390045166,True,True
74,L24_F163125,24,-1.875,1.875,False,7.25,5.375,0.2586206892984542,,,,,,,,,,,p0074,"When two hydrogen-1 atoms collide and fuse in stellar interiors, their two posit",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,3.6603522300720215,True,True
75,L24_F163125,24,-1.71875,1.71875,False,5.84375,4.125,0.2941176465555206,,,,,,,,,,,p0075,"Unlike the electron (which has mass and charge), which massless particle mediate",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,4.85789966583252,True,True
76,L24_F163125,24,-2.65625,2.65625,False,9.125,6.46875,0.2910958900919497,,,,,,,,,,,p0076,Which neutral nucleon allows heavy nuclei to exist without flying apart from pro,AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,7.221993923187256,True,True
77,L24_F163125,24,-0.21875,0.21875,False,1.78125,1.5625,0.1228070168544167,,,,,,,,,,,p0077,"In Cherenkov radiation, a charged particle moving faster than light in a medium ",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,1.3134212493896484,True,True
78,L24_F163125,24,0.125,0.125,False,1.625,1.75,0.0769230764497041,,,,,,,,,,,p0078,"During Hawking radiation (theoretical), a black hole emits discrete electromagne",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,2.1507859230041504,True,True
79,L24_F163125,24,-0.9375,0.9375,False,8.875,7.9375,0.1056338026978774,,,,,,,,,,,p0079,Unlike the pion (which mediates residual strong force between nucleons and has m,AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,5.40229868888855,True,True
80,L24_F163125,24,-5.0,5.0,False,10.875,5.875,0.4597701145197516,,,,,,,,,,,p0080,"While protons cause electromagnetic repulsion in the nucleus, which neutral part",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,8.256889343261719,True,True
81,L24_F163125,24,-5.3125,5.3125,False,10.875,5.5625,0.488505746677236,,,,,,,,,,,p0081,"Unlike protons that repel each other electromagnetically, which neutral nuclear ",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,9.97156047821045,True,True
82,L24_F163125,24,-2.1875,2.1875,False,6.6875,4.5,0.327102803249192,,,,,,,,,,,p0082,Photosynthesis captures discrete electromagnetic energy packets from sunlight to,AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,3.5834789276123047,True,True
83,L24_F163125,24,-0.875,0.875,False,10.75,9.875,0.0813953487614927,,,,,,,,,,,p0083,"Unlike protons (which define the element), which nuclear particle creates differ",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,12.11819314956665,True,True
84,L24_F163125,24,-1.0,1.0,True,0.9375,-0.0625,1.066666655288889,,,,,,,,,,,p0084,"Unlike the positron (antimatter), which stable, negatively charged particle surr",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,4.211554050445557,True,True
85,L24_F163125,24,-0.71875,0.71875,False,6.5,5.78125,0.1105769229068047,,,,,,,,,,,p0085,"Unlike the W+ boson (which mediates weak charged current interactions), which st",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,4.037970066070557,True,True
86,L24_F163125,24,-3.1875,3.1875,False,10.5625,7.375,0.3017751476432898,,,,,,,,,,,p0086,"Unlike the alpha particle (positively charged), which neutral nuclear particle c",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,10.637618064880373,True,True
87,L24_F163125,24,-1.4375,1.4375,False,5.5625,4.125,0.258426965827547,,,,,,,,,,,p0087,"In elastic scattering experiments, a beam of neutral nuclear particles bounces o",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,4.3522539138793945,True,True
88,L24_F163125,24,0.3125,0.3125,False,8.8125,9.125,0.0354609928675619,,,,,,,,,,,p0088,"During a nuclear excursion, delayed neutral particles from fission products play",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,8.22606372833252,True,True
89,L24_F163125,24,-1.15625,1.15625,False,5.09375,3.9375,0.2269938645850427,,,,,,,,,,,p0089,Nuclear charge determines which element an atom is; the positive charge comes fr,AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,3.290703773498535,True,True
90,L24_F163125,24,-2.59375,2.59375,False,6.8125,4.21875,0.3807339443952529,,,,,,,,,,,p0090,"Unlike alpha particles (charge +2) and beta particles (charge −1), which nuclear",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,5.825218200683594,True,True
91,L24_F163125,24,-0.0625,0.0625,False,9.125,9.0625,0.006849315060987,,,,,,,,,,,p0091,"In quantum optics, entangled pairs of discrete electromagnetic energy packets ar",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,3.4084205627441406,True,True
92,L24_F163125,24,-0.46875,0.46875,False,4.71875,4.25,0.0993377481338537,,,,,,,,,,,p0092,"In multiphoton ionisation, an atom absorbs several massless electromagnetic forc",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,2.9145240783691406,True,True
93,L24_F163125,24,-5.1875,5.1875,False,7.4375,2.25,0.6974789906588518,,,,,,,,,,,p0093,"Unlike the proton, which nuclear particle can be added to a nucleus without chan",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,8.711501598358154,True,True
94,L24_F163125,24,-1.96875,1.96875,False,7.375,5.40625,0.2669491521804079,,,,,,,,,,,p0094,X-rays are produced when fast negatively charged particles decelerate upon strik,AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,7.804694652557373,True,True
95,L24_F163125,24,-1.65625,1.65625,False,5.75,4.09375,0.2880434777599244,,,,,,,,,,,p0095,"In neutron halo nuclei, extra neutral particles extend well beyond the nuclear c",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,5.169912338256836,True,True
96,L24_F163125,24,-1.625,1.625,False,5.09375,3.46875,0.3190184042816816,,,,,,,,,,,p0096,"In Thomson scattering, a massless electromagnetic particle scatters off a free e",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,4.42772912979126,True,True
97,L24_F163125,24,-0.875,0.875,False,5.4375,4.5625,0.1609195399339411,,,,,,,,,,,p0097,"Unlike the positron (charge +1), which stable neutral nuclear particle exists in",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,7.16895318031311,True,True
98,L24_F163125,24,-2.625,2.625,False,6.25,3.625,0.419999999328,,,,,,,,,,,p0098,"In beta-minus radioactive decay, a neutron emits a negatively charged particle a",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,5.609659671783447,True,True
99,L24_F163125,24,-2.53125,2.53125,False,9.3125,6.78125,0.271812080245034,,,,,,,,,,,p0099,"In spallation neutron sources, high-energy protons bombard a heavy metal target ",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,9.342213153839111,True,True
100,L24_F163125,24,-1.09375,1.09375,False,2.03125,0.9375,0.5384615358106509,,,,,,,,,,,p0100,"In a fission reactor, the chain reaction produces daughter nuclei identified by ",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,1.426900863647461,True,True
101,L24_F163125,24,-0.25,0.25,False,6.21875,5.96875,0.0402010049604808,,,,,,,,,,,p0101,"In the early universe, free positively charged particles combined with electrons",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,5.681704998016357,True,True
102,L24_F163125,24,-1.0625,1.0625,False,11.4375,10.375,0.0928961747821672,,,,,,,,,,,p0102,"While protons define the element, which neutral nuclear particles determine the ",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,11.91838312149048,True,True
103,L24_F163125,24,-2.40625,2.40625,False,5.53125,3.125,0.4350282478010789,,,,,,,,,,,p0103,"Which nuclear particle, when counted, gives the atomic number of an element? Ans",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,-0.3510103225708008,False,False
104,L24_F163125,24,-1.03125,1.03125,False,4.84375,3.8125,0.2129032253669094,,,,,,,,,,,p0104,The plum-pudding model of the atom proposed negatively charged particles embedde,AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,6.836760520935059,True,True
105,L24_F163125,24,-1.78125,1.78125,False,7.6875,5.90625,0.2317073167717628,,,,,,,,,,,p0105,"In nuclear pair production of neutrons, a high-energy photon can produce a proto",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,6.055293083190918,True,True
106,L24_F163125,24,-1.8125,1.8125,False,11.375,9.5625,0.1593406592005796,,,,,,,,,,,p0106,"Unlike the proton, which particle in the nucleus carries no electric charge? Ans",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,9.178346633911133,True,True
107,L24_F163125,24,-1.96875,1.96875,False,3.40625,1.4375,0.57798164967932,,,,,,,,,,,p0107,"Unlike massive nuclear particles, which light, negatively charged lepton orbits ",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,6.944971561431885,True,True
108,L24_F163125,24,-3.4375,3.4375,False,7.625,4.1875,0.4508196715399086,,,,,,,,,,,p0108,"In nuclear structure physics, adding one neutral particle to carbon-12 produces ",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,5.977040410041809,True,True
109,L24_F163125,24,-1.5625,1.5625,False,6.25,4.6875,0.2499999996,,,,,,,,,,,p0109,"In antenna theory, oscillating charges emit massless particles that carry electr",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,5.168465614318848,True,True
110,L24_F163125,24,-3.625,3.625,False,8.4375,4.8125,0.4296296291204389,,,,,,,,,,,p0110,"Unlike the charged proton, which nuclear particle has zero net charge? Answer:",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,8.15641736984253,True,True
111,L24_F163125,24,-1.0,1.0,False,3.1875,2.1875,0.3137254892118416,,,,,,,,,,,p0111,Linear accelerators accelerate beams of negatively charged particles to near lig,AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,3.0897741317749023,True,True
112,L24_F163125,24,-1.5625,1.5625,False,7.375,5.8125,0.2118644064923872,,,,,,,,,,,p0112,"In the Bohr model of the atom, particles orbit the nucleus in quantized energy l",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,6.445202827453613,True,True
113,L24_F163125,24,-0.3125,0.3125,False,9.625,9.3125,0.0324675324337999,,,,,,,,,,,p0113,"As atomic number increases, more neutral nuclear particles are needed relative t",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,7.19120979309082,True,True
114,L24_F163125,24,-3.125,3.125,False,10.5625,7.4375,0.2958579878855782,,,,,,,,,,,p0114,"Unlike electrons and protons, which nuclear particle cannot be detected directly",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,11.32456636428833,True,True
115,L24_F163125,24,-1.15625,1.15625,False,7.21875,6.0625,0.1601731599512753,,,,,,,,,,,p0115,"In fluorescence microscopy, fluorescent labels emit discrete electromagnetic ene",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,1.849224090576172,True,True
116,L24_F163125,24,-0.75,0.75,False,9.3125,8.5625,0.0805369126651952,,,,,,,,,,,p0116,"While neutrons contribute mass without charge, the particle that balances proton",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,6.762215614318848,True,True
117,L24_F163125,24,0.046875,0.046875,False,3.125,3.171875,0.014999999952,,,,,,,,,,,p0117,"In the hydrogen atom, the ground state energy is −13.6 eV, which is the binding ",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,5.039035797119141,True,True
118,L24_F163125,24,-2.78125,2.78125,False,9.4375,6.65625,0.2947019864426998,,,,,,,,,,,p0118,"Unlike quarks which are confined inside protons and neutrons, which free negativ",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,10.022892475128174,True,True
119,L24_F163125,24,-1.71875,1.71875,False,5.96875,4.25,0.2879581147008032,,,,,,,,,,,p0119,"In nuclear fission, uranium-235 absorbs a slow neutral particle and splits into ",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,5.793112754821777,True,True
120,L24_F163125,24,0.125,0.125,False,8.875,9.0,0.0140845070263836,,,,,,,,,,,p0120,Nuclear stability requires that the number of neutral nuclear particles increase,AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,7.230834007263184,True,True
121,L24_F163125,24,-3.625,3.625,False,9.0,5.375,0.4027777773302469,,,,,,,,,,,p0121,"In heavy nuclei like uranium, the ratio of neutral nuclear particles to protons ",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,8.160660743713379,True,True
122,L24_F163125,24,-2.09375,2.09375,False,5.71875,3.625,0.3661202179390248,,,,,,,,,,,p0122,"While electrons carry charge through wires, which massless particle carries elec",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,5.224159240722656,True,True
123,L24_F163125,24,-1.3125,1.3125,False,9.4375,8.125,0.1390728475347572,,,,,,,,,,,p0123,"Unlike the W+ boson (charged weak force mediator with significant mass), which m",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,6.073936462402344,True,True
124,L24_F163125,24,-0.3125,0.3125,False,9.4375,9.125,0.0331125827463707,,,,,,,,,,,p0124,"Bismuth-209, the heaviest stable mononuclidic element, achieves stability throug",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,8.113982200622559,True,True
125,L24_F163125,24,-1.625,1.625,False,11.25,9.625,0.1444444443160493,,,,,,,,,,,p0125,"While protons carry positive charge and electrons carry negative charge, which n",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,9.229379653930664,True,True
126,L24_F163125,24,-1.25,1.25,False,7.125,5.875,0.1754385962449984,,,,,,,,,,,p0126,"In contrast to the proton which repels other protons electromagnetically, which ",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,8.515011310577393,True,True
127,L24_F163125,24,-0.40625,0.40625,False,6.28125,5.875,0.0646766168124551,,,,,,,,,,,p0127,"In photochemistry, a reaction is triggered when a molecule absorbs a discrete el",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,2.6260881423950195,True,True
